  Frequency            , NTOT(onoise)         
  3.810658233938e+00  ,9.087951321531e-18  
  3.819442708400e+00  ,9.087951321531e-18  
  3.828247433168e+00  ,9.087951321531e-18  
  3.837072454923e+00  ,9.087951321531e-18  
  3.845917820453e+00  ,9.087951321531e-18  
  3.854783576658e+00  ,9.087951321531e-18  
  3.863669770541e+00  ,9.087951321531e-18  
  3.872576449216e+00  ,9.087951321531e-18  
  3.881503659906e+00  ,9.087951321531e-18  
  3.890451449943e+00  ,9.087951321531e-18  
  3.899419866765e+00  ,9.087951321531e-18  
  3.908408957924e+00  ,9.087951321531e-18  
  3.917418771078e+00  ,9.087951321531e-18  
  3.926449353996e+00  ,9.087951321531e-18  
  3.935500754558e+00  ,9.087951321531e-18  
  3.944573020753e+00  ,9.087951321531e-18  
  3.953666200681e+00  ,9.087951321531e-18  
  3.962780342554e+00  ,9.087951321531e-18  
  3.971915494694e+00  ,9.087951321531e-18  
  3.981071705535e+00  ,9.087951321531e-18  
  3.990249023621e+00  ,9.087951321531e-18  
  3.999447497611e+00  ,9.087951321531e-18  
  4.008667176273e+00  ,9.087951321531e-18  
  4.017908108489e+00  ,9.087951321531e-18  
  4.027170343254e+00  ,9.087951321531e-18  
  4.036453929676e+00  ,9.087951321531e-18  
  4.045758916974e+00  ,9.087951321531e-18  
  4.055085354484e+00  ,9.087951321531e-18  
  4.064433291652e+00  ,9.087951321531e-18  
  4.073802778041e+00  ,9.087951321531e-18  
  4.083193863327e+00  ,9.087951321531e-18  
  4.092606597300e+00  ,9.087951321531e-18  
  4.102041029866e+00  ,9.087951321531e-18  
  4.111497211045e+00  ,9.087951321531e-18  
  4.120975190973e+00  ,9.087951321531e-18  
  4.130475019901e+00  ,9.087951321531e-18  
  4.139996748197e+00  ,9.087951321531e-18  
  4.149540426343e+00  ,9.087951321531e-18  
  4.159106104940e+00  ,9.087951321531e-18  
  4.168693834703e+00  ,9.087951321531e-18  
  4.178303666466e+00  ,9.087951321531e-18  
  4.187935651179e+00  ,9.087951321531e-18  
  4.197589839910e+00  ,9.087951321531e-18  
  4.207266283844e+00  ,9.087951321531e-18  
  4.216965034286e+00  ,9.087951321531e-18  
  4.226686142656e+00  ,9.087951321531e-18  
  4.236429660495e+00  ,9.087951321531e-18  
  4.246195639463e+00  ,9.087951321531e-18  
  4.255984131337e+00  ,9.087951321531e-18  
  4.265795188016e+00  ,9.087951321531e-18  
  4.275628861516e+00  ,9.087951321531e-18  
  4.285485203974e+00  ,9.087951321531e-18  
  4.295364267649e+00  ,9.087951321531e-18  
  4.305266104917e+00  ,9.087951321531e-18  
  4.315190768278e+00  ,9.087951321531e-18  
  4.325138310350e+00  ,9.087951321531e-18  
  4.335108783875e+00  ,9.087951321531e-18  
  4.345102241716e+00  ,9.087951321531e-18  
  4.355118736856e+00  ,9.087951321531e-18  
  4.365158322402e+00  ,9.087951321531e-18  
  4.375221051582e+00  ,9.087951321531e-18  
  4.385306977750e+00  ,9.087951321531e-18  
  4.395416154378e+00  ,9.087951321531e-18  
  4.405548635065e+00  ,9.087951321531e-18  
  4.415704473533e+00  ,9.087951321531e-18  
  4.425883723626e+00  ,9.087951321531e-18  
  4.436086439314e+00  ,9.087951321531e-18  
  4.446312674691e+00  ,9.087951321531e-18  
  4.456562483975e+00  ,9.087951321531e-18  
  4.466835921509e+00  ,9.087951321531e-18  
  4.477133041763e+00  ,9.087951321531e-18  
  4.487453899331e+00  ,9.087951321531e-18  
  4.497798548933e+00  ,9.087951321531e-18  
  4.508167045414e+00  ,9.087951321531e-18  
  4.518559443749e+00  ,9.087951321531e-18  
  4.528975799036e+00  ,9.087951321531e-18  
  4.539416166502e+00  ,9.087951321531e-18  
  4.549880601500e+00  ,9.087951321531e-18  
  4.560369159513e+00  ,9.087951321531e-18  
  4.570881896149e+00  ,9.087951321531e-18  
  4.581418867145e+00  ,9.087951321531e-18  
  4.591980128369e+00  ,9.087951321531e-18  
  4.602565735813e+00  ,9.087951321531e-18  
  4.613175745604e+00  ,9.087951321531e-18  
  4.623810213992e+00  ,9.087951321531e-18  
  4.634469197363e+00  ,9.087951321531e-18  
  4.645152752227e+00  ,9.087951321531e-18  
  4.655860935229e+00  ,9.087951321531e-18  
  4.666593803143e+00  ,9.087951321531e-18  
  4.677351412872e+00  ,9.087951321531e-18  
  4.688133821452e+00  ,9.087951321531e-18  
  4.698941086052e+00  ,9.087951321531e-18  
  4.709773263969e+00  ,9.087951321531e-18  
  4.720630412636e+00  ,9.087951321531e-18  
  4.731512589615e+00  ,9.087951321531e-18  
  4.742419852602e+00  ,9.087951321531e-18  
  4.753352259428e+00  ,9.087951321531e-18  
  4.764309868054e+00  ,9.087951321531e-18  
  4.775292736577e+00  ,9.087951321531e-18  
  4.786300923226e+00  ,9.087951321531e-18  
  4.797334486367e+00  ,9.087951321531e-18  
  4.808393484497e+00  ,9.087951321531e-18  
  4.819477976251e+00  ,9.087951321531e-18  
  4.830588020398e+00  ,9.087951321531e-18  
  4.841723675841e+00  ,9.087951321531e-18  
  4.852885001621e+00  ,9.087951321531e-18  
  4.864072056914e+00  ,9.087951321531e-18  
  4.875284901034e+00  ,9.087951321531e-18  
  4.886523593428e+00  ,9.087951321531e-18  
  4.897788193684e+00  ,9.087951321531e-18  
  4.909078761526e+00  ,9.087951321531e-18  
  4.920395356814e+00  ,9.087951321531e-18  
  4.931738039549e+00  ,9.087951321531e-18  
  4.943106869868e+00  ,9.087951321531e-18  
  4.954501908048e+00  ,9.087951321531e-18  
  4.965923214503e+00  ,9.087951321531e-18  
  4.977370849789e+00  ,9.087951321531e-18  
  4.988844874600e+00  ,9.087951321531e-18  
  5.000345349770e+00  ,9.087951321531e-18  
  5.011872336273e+00  ,9.087951321531e-18  
  5.023425895224e+00  ,9.087951321531e-18  
  5.035006087879e+00  ,9.087951321531e-18  
  5.046612975635e+00  ,9.087951321531e-18  
  5.058246620031e+00  ,9.087951321531e-18  
  5.069907082747e+00  ,9.087951321531e-18  
  5.081594425605e+00  ,9.087951321531e-18  
  5.093308710572e+00  ,9.087951321531e-18  
  5.105049999754e+00  ,9.087951321531e-18  
  5.116818355403e+00  ,9.087951321531e-18  
  5.128613839913e+00  ,9.087951321531e-18  
  5.140436515824e+00  ,9.087951321531e-18  
  5.152286445817e+00  ,9.087951321531e-18  
  5.164163692721e+00  ,9.087951321531e-18  
  5.176068319505e+00  ,9.087951321531e-18  
  5.188000389289e+00  ,9.087951321531e-18  
  5.199959965335e+00  ,9.087951321531e-18  
  5.211947111051e+00  ,9.087951321531e-18  
  5.223961889991e+00  ,9.087951321531e-18  
  5.236004365857e+00  ,9.087951321531e-18  
  5.248074602498e+00  ,9.087951321531e-18  
  5.260172663907e+00  ,9.087951321531e-18  
  5.272298614228e+00  ,9.087951321531e-18  
  5.284452517752e+00  ,9.087951321531e-18  
  5.296634438916e+00  ,9.087951321531e-18  
  5.308844442310e+00  ,9.087951321531e-18  
  5.321082592668e+00  ,9.087951321531e-18  
  5.333348954876e+00  ,9.087951321531e-18  
  5.345643593970e+00  ,9.087951321531e-18  
  5.357966575133e+00  ,9.087951321531e-18  
  5.370317963702e+00  ,9.087951321531e-18  
  5.382697825163e+00  ,9.087951321531e-18  
  5.395106225151e+00  ,9.087951321531e-18  
  5.407543229456e+00  ,9.087951321531e-18  
  5.420008904016e+00  ,9.087951321531e-18  
  5.432503314924e+00  ,9.087951321531e-18  
  5.445026528424e+00  ,9.087951321531e-18  
  5.457578610912e+00  ,9.087951321531e-18  
  5.470159628940e+00  ,9.087951321531e-18  
  5.482769649208e+00  ,9.087951321531e-18  
  5.495408738576e+00  ,9.087951321531e-18  
  5.508076964054e+00  ,9.087951321531e-18  
  5.520774392807e+00  ,9.087951321531e-18  
  5.533501092157e+00  ,9.087951321531e-18  
  5.546257129579e+00  ,9.087951321531e-18  
  5.559042572704e+00  ,9.087951321531e-18  
  5.571857489319e+00  ,9.087951321531e-18  
  5.584701947368e+00  ,9.087951321531e-18  
  5.597576014951e+00  ,9.087951321531e-18  
  5.610479760324e+00  ,9.087951321531e-18  
  5.623413251903e+00  ,9.087951321531e-18  
  5.636376558259e+00  ,9.087951321531e-18  
  5.649369748123e+00  ,9.087951321531e-18  
  5.662392890382e+00  ,9.087951321531e-18  
  5.675446054085e+00  ,9.087951321531e-18  
  5.688529308438e+00  ,9.087951321531e-18  
  5.701642722807e+00  ,9.087951321531e-18  
  5.714786366718e+00  ,9.087951321531e-18  
  5.727960309858e+00  ,9.087951321531e-18  
  5.741164622073e+00  ,9.087951321531e-18  
  5.754399373371e+00  ,9.087951321531e-18  
  5.767664633922e+00  ,9.087951321531e-18  
  5.780960474057e+00  ,9.087951321531e-18  
  5.794286964269e+00  ,9.087951321531e-18  
  5.807644175213e+00  ,9.087951321531e-18  
  5.821032177708e+00  ,9.087951321531e-18  
  5.834451042737e+00  ,9.087951321531e-18  
  5.847900841445e+00  ,9.087951321531e-18  
  5.861381645140e+00  ,9.087951321531e-18  
  5.874893525298e+00  ,9.087951321531e-18  
  5.888436553556e+00  ,9.087951321531e-18  
  5.902010801718e+00  ,9.087951321531e-18  
  5.915616341754e+00  ,9.087951321531e-18  
  5.929253245800e+00  ,9.087951321531e-18  
  5.942921586155e+00  ,9.087951321531e-18  
  5.956621435290e+00  ,9.087951321531e-18  
  5.970352865838e+00  ,9.087951321531e-18  
  5.984115950603e+00  ,9.087951321531e-18  
  5.997910762555e+00  ,9.087951321531e-18  
  6.011737374833e+00  ,9.087951321531e-18  
  6.025595860743e+00  ,9.087951321531e-18  
  6.039486293764e+00  ,9.087951321531e-18  
  6.053408747539e+00  ,9.087951321531e-18  
  6.067363295885e+00  ,9.087951321531e-18  
  6.081350012787e+00  ,9.087951321531e-18  
  6.095368972401e+00  ,9.087951321531e-18  
  6.109420249055e+00  ,9.087951321531e-18  
  6.123503917247e+00  ,9.087951321531e-18  
  6.137620051648e+00  ,9.087951321531e-18  
  6.151768727098e+00  ,9.087951321531e-18  
  6.165950018615e+00  ,9.087951321531e-18  
  6.180164001384e+00  ,9.087951321531e-18  
  6.194410750768e+00  ,9.087951321531e-18  
  6.208690342300e+00  ,9.087951321531e-18  
  6.223002851691e+00  ,9.087951321531e-18  
  6.237348354824e+00  ,9.087951321531e-18  
  6.251726927757e+00  ,9.087951321531e-18  
  6.266138646723e+00  ,9.087951321531e-18  
  6.280583588133e+00  ,9.087951321531e-18  
  6.295061828572e+00  ,9.087951321531e-18  
  6.309573444802e+00  ,9.087951321531e-18  
  6.324118513762e+00  ,9.087951321531e-18  
  6.338697112569e+00  ,9.087951321531e-18  
  6.353309318517e+00  ,9.087951321531e-18  
  6.367955209079e+00  ,9.087951321531e-18  
  6.382634861905e+00  ,9.087951321531e-18  
  6.397348354826e+00  ,9.087951321531e-18  
  6.412095765851e+00  ,9.087951321531e-18  
  6.426877173170e+00  ,9.087951321531e-18  
  6.441692655151e+00  ,9.087951321531e-18  
  6.456542290346e+00  ,9.087951321531e-18  
  6.471426157486e+00  ,9.087951321531e-18  
  6.486344335482e+00  ,9.087951321531e-18  
  6.501296903431e+00  ,9.087951321531e-18  
  6.516283940608e+00  ,9.087951321531e-18  
  6.531305526474e+00  ,9.087951321531e-18  
  6.546361740672e+00  ,9.087951321531e-18  
  6.561452663029e+00  ,9.087951321531e-18  
  6.576578373554e+00  ,9.087951321531e-18  
  6.591738952443e+00  ,9.087951321531e-18  
  6.606934480076e+00  ,9.087951321531e-18  
  6.622165037017e+00  ,9.087951321531e-18  
  6.637430704019e+00  ,9.087951321531e-18  
  6.652731562017e+00  ,9.087951321531e-18  
  6.668067692136e+00  ,9.087951321531e-18  
  6.683439175686e+00  ,9.087951321531e-18  
  6.698846094165e+00  ,9.087951321531e-18  
  6.714288529259e+00  ,9.087951321531e-18  
  6.729766562843e+00  ,9.087951321531e-18  
  6.745280276979e+00  ,9.087951321531e-18  
  6.760829753920e+00  ,9.087951321531e-18  
  6.776415076106e+00  ,9.087951321531e-18  
  6.792036326172e+00  ,9.087951321531e-18  
  6.807693586937e+00  ,9.087951321531e-18  
  6.823386941416e+00  ,9.087951321531e-18  
  6.839116472814e+00  ,9.087951321531e-18  
  6.854882264526e+00  ,9.087951321531e-18  
  6.870684400142e+00  ,9.087951321531e-18  
  6.886522963442e+00  ,9.087951321531e-18  
  6.902398038402e+00  ,9.087951321531e-18  
  6.918309709189e+00  ,9.087951321531e-18  
  6.934258060165e+00  ,9.087951321531e-18  
  6.950243175888e+00  ,9.087951321531e-18  
  6.966265141107e+00  ,9.087951321531e-18  
  6.982324040771e+00  ,9.087951321531e-18  
  6.998419960022e+00  ,9.087951321531e-18  
  7.014552984199e+00  ,9.087951321531e-18  
  7.030723198838e+00  ,9.087951321531e-18  
  7.046930689671e+00  ,9.087951321531e-18  
  7.063175542629e+00  ,9.087951321531e-18  
  7.079457843841e+00  ,9.087951321531e-18  
  7.095777679634e+00  ,9.087951321531e-18  
  7.112135136533e+00  ,9.087951321531e-18  
  7.128530301265e+00  ,9.087951321531e-18  
  7.144963260755e+00  ,9.087951321531e-18  
  7.161434102129e+00  ,9.087951321531e-18  
  7.177942912713e+00  ,9.087951321531e-18  
  7.194489780037e+00  ,9.087951321531e-18  
  7.211074791829e+00  ,9.087951321531e-18  
  7.227698036021e+00  ,9.087951321531e-18  
  7.244359600750e+00  ,9.087951321531e-18  
  7.261059574351e+00  ,9.087951321531e-18  
  7.277798045368e+00  ,9.087951321531e-18  
  7.294575102545e+00  ,9.087951321531e-18  
  7.311390834834e+00  ,9.087951321531e-18  
  7.328245331389e+00  ,9.087951321531e-18  
  7.345138681571e+00  ,9.087951321531e-18  
  7.362070974947e+00  ,9.087951321531e-18  
  7.379042301291e+00  ,9.087951321531e-18  
  7.396052750582e+00  ,9.087951321531e-18  
  7.413102413009e+00  ,9.087951321531e-18  
  7.430191378967e+00  ,9.087951321531e-18  
  7.447319739060e+00  ,9.087951321531e-18  
  7.464487584100e+00  ,9.087951321531e-18  
  7.481695005111e+00  ,9.087951321531e-18  
  7.498942093324e+00  ,9.087951321531e-18  
  7.516228940182e+00  ,9.087951321531e-18  
  7.533555637337e+00  ,9.087951321531e-18  
  7.550922276654e+00  ,9.087951321531e-18  
  7.568328950209e+00  ,9.087951321531e-18  
  7.585775750291e+00  ,9.087951321531e-18  
  7.603262769401e+00  ,9.087951321531e-18  
  7.620790100254e+00  ,9.087951321531e-18  
  7.638357835777e+00  ,9.087951321531e-18  
  7.655966069112e+00  ,9.087951321531e-18  
  7.673614893618e+00  ,9.087951321531e-18  
  7.691304402866e+00  ,9.087951321531e-18  
  7.709034690644e+00  ,9.087951321531e-18  
  7.726805850957e+00  ,9.087951321531e-18  
  7.744617978025e+00  ,9.087951321531e-18  
  7.762471166287e+00  ,9.087951321531e-18  
  7.780365510398e+00  ,9.087951321531e-18  
  7.798301105232e+00  ,9.087951321531e-18  
  7.816278045883e+00  ,9.087951321531e-18  
  7.834296427662e+00  ,9.087951321531e-18  
  7.852356346100e+00  ,9.087951321531e-18  
  7.870457896951e+00  ,9.087951321531e-18  
  7.888601176185e+00  ,9.087951321531e-18  
  7.906786279998e+00  ,9.087951321531e-18  
  7.925013304804e+00  ,9.087951321531e-18  
  7.943282347242e+00  ,9.087951321531e-18  
  7.961593504173e+00  ,9.087951321531e-18  
  7.979946872679e+00  ,9.087951321531e-18  
  7.998342550070e+00  ,9.087951321531e-18  
  8.016780633876e+00  ,9.087951321531e-18  
  8.035261221856e+00  ,9.087951321531e-18  
  8.053784411990e+00  ,9.087951321531e-18  
  8.072350302488e+00  ,9.087951321531e-18  
  8.090958991783e+00  ,9.087951321531e-18  
  8.109610578538e+00  ,9.087951321531e-18  
  8.128305161641e+00  ,9.087951321531e-18  
  8.147042840208e+00  ,9.087951321531e-18  
  8.165823713586e+00  ,9.087951321531e-18  
  8.184647881347e+00  ,9.087951321531e-18  
  8.203515443298e+00  ,9.087951321531e-18  
  8.222426499470e+00  ,9.087951321531e-18  
  8.241381150130e+00  ,9.087951321531e-18  
  8.260379495771e+00  ,9.087951321531e-18  
  8.279421637123e+00  ,9.087951321531e-18  
  8.298507675144e+00  ,9.087951321531e-18  
  8.317637711026e+00  ,9.087951321531e-18  
  8.336811846196e+00  ,9.087951321531e-18  
  8.356030182312e+00  ,9.087951321531e-18  
  8.375292821268e+00  ,9.087951321531e-18  
  8.394599865194e+00  ,9.087951321531e-18  
  8.413951416452e+00  ,9.087951321531e-18  
  8.433347577642e+00  ,9.087951321531e-18  
  8.452788451602e+00  ,9.087951321531e-18  
  8.472274141406e+00  ,9.087951321531e-18  
  8.491804750363e+00  ,9.087951321531e-18  
  8.511380382023e+00  ,9.087951321531e-18  
  8.531001140175e+00  ,9.087951321531e-18  
  8.550667128846e+00  ,9.087951321531e-18  
  8.570378452303e+00  ,9.087951321531e-18  
  8.590135215054e+00  ,9.087951321531e-18  
  8.609937521846e+00  ,9.087951321531e-18  
  8.629785477669e+00  ,9.087951321531e-18  
  8.649679187756e+00  ,9.087951321531e-18  
  8.669618757582e+00  ,9.087951321531e-18  
  8.689604292863e+00  ,9.087951321531e-18  
  8.709635899560e+00  ,9.087951321531e-18  
  8.729713683881e+00  ,9.087951321531e-18  
  8.749837752274e+00  ,9.087951321531e-18  
  8.770008211436e+00  ,9.087951321531e-18  
  8.790225168308e+00  ,9.087951321531e-18  
  8.810488730080e+00  ,9.087951321531e-18  
  8.830799004185e+00  ,9.087951321531e-18  
  8.851156098308e+00  ,9.087951321531e-18  
  8.871560120379e+00  ,9.087951321531e-18  
  8.892011178579e+00  ,9.087951321531e-18  
  8.912509381337e+00  ,9.087951321531e-18  
  8.933054837332e+00  ,9.087951321531e-18  
  8.953647655495e+00  ,9.087951321531e-18  
  8.974287945007e+00  ,9.087951321531e-18  
  8.994975815300e+00  ,9.087951321531e-18  
  9.015711376059e+00  ,9.087951321531e-18  
  9.036494737223e+00  ,9.087951321531e-18  
  9.057326008982e+00  ,9.087951321531e-18  
  9.078205301781e+00  ,9.087951321531e-18  
  9.099132726322e+00  ,9.087951321531e-18  
  9.120108393559e+00  ,9.087951321531e-18  
  9.141132414702e+00  ,9.087951321531e-18  
  9.162204901220e+00  ,9.087951321531e-18  
  9.183325964835e+00  ,9.087951321531e-18  
  9.204495717531e+00  ,9.087951321531e-18  
  9.225714271547e+00  ,9.087951321531e-18  
  9.246981739382e+00  ,9.087951321531e-18  
  9.268298233793e+00  ,9.087951321531e-18  
  9.289663867799e+00  ,9.087951321531e-18  
  9.311078754678e+00  ,9.087951321531e-18  
  9.332543007969e+00  ,9.087951321531e-18  
  9.354056741475e+00  ,9.087951321531e-18  
  9.375620069258e+00  ,9.087951321531e-18  
  9.397233105646e+00  ,9.087951321531e-18  
  9.418895965228e+00  ,9.087951321531e-18  
  9.440608762859e+00  ,9.087951321531e-18  
  9.462371613657e+00  ,9.087951321531e-18  
  9.484184633008e+00  ,9.087951321531e-18  
  9.506047936562e+00  ,9.087951321531e-18  
  9.527961640236e+00  ,9.087951321531e-18  
  9.549925860214e+00  ,9.087951321531e-18  
  9.571940712948e+00  ,9.087951321531e-18  
  9.594006315159e+00  ,9.087951321531e-18  
  9.616122783836e+00  ,9.087951321531e-18  
  9.638290236239e+00  ,9.087951321531e-18  
  9.660508789898e+00  ,9.087951321531e-18  
  9.682778562612e+00  ,9.087951321531e-18  
  9.705099672454e+00  ,9.087951321531e-18  
  9.727472237769e+00  ,9.087951321531e-18  
  9.749896377173e+00  ,9.087951321531e-18  
  9.772372209558e+00  ,9.087951321531e-18  
  9.794899854086e+00  ,9.087951321531e-18  
  9.817479430199e+00  ,9.087951321531e-18  
  9.840111057611e+00  ,9.087951321531e-18  
  9.862794856312e+00  ,9.087951321531e-18  
  9.885530946569e+00  ,9.087951321531e-18  
  9.908319448927e+00  ,9.087951321531e-18  
  9.931160484209e+00  ,9.087951321531e-18  
  9.954054173515e+00  ,9.087951321531e-18  
